,favorite_count,retweet_count,tweet_id
973,6157,2344,747933264640380928
974,2712,876,747885821378715648
975,2618,672,747844091732430850
976,4489,1053,747816839879757824
977,1269,143,747651430853525504
978,11926,5303,747648653817413632
979,2164,520,747600758972026880
980,3414,945,747594043354419201
981,5109,1470,747512645096476672
982,3581,938,747461595794673665
983,5022,1749,87840367
984,0,2617,4196983835
985,4874,1433,747219814297501696
986,3117,828,747204153907253248
987,8861,3611,747103470537347072
988,2707,269,746906454414790656
989,5547,1935,746872782257008640
990,4936,1591,746818901464453120
991,4505,1456,746790588880674817
992,8808,3544,746757706116112384
993,5617,1633,746726893492264961
994,4673,1739,2225768780
995,0,898,4196983835
996,4333,989,746507370331799552
997,5745,1482,746369457296183296
998,6366,1991,746131866353270785
999,3314,737,746056674465751040
1000,3652,960,745789737584201728
1001,6483,2116,745712555474169857
1002,6522,2300,745433859332898817
1003,7928,2189,745422721861951488
1004,6584,2471,745314852214812672
1005,7243,3174,745074613265149952
1006,6732,2046,745057274213834752
1007,2731,566,744995559002476547
1008,7273,2434,744971033824788481
1009,5209,1430,744709961729576961
1010,6319,1924,744334584582643713
1011,144251,70335,744234667679821824
1012,1530,323,744223424764059648
1013,3884,1000,743980013133783040
1014,3392,875,743895842243887104
1015,0,1860,4196983835
1016,4148,1268,743609136882065409
1017,16894,5936,743595352218079234
1018,3265,859,743545570443280384
1019,7396,3409,2392888945
1020,3921,1114,743253145791258624
1021,5715,1728,743222543746752512
1022,3548,1232,743210550650376192
1023,6538,3264,742534281772302336
1024,4089,1790,742528081945055232
1025,6730,3584,742465765840982016
1026,9063,3408,742423162642649089
1027,6268,1770,742385888848715776
1028,3986,1238,742161185223630852
1029,4694,1393,742150202493153280
1030,4207,1380,741793243084521472
1031,7531,2486,741743615312056320
1032,3406,744,741438250968047616
1033,8104,2907,741303857943306240
1034,9192,5002,741099773336379392
1035,8833,2801,741067297519869955
1036,5806,2458,740995091762794496
1037,3140,858,740711781497245696
1038,2646,705,740699677411020802
1039,16787,6182,740676969604493312
1040,32469,12087,740373148126859264
1041,2243,384,740365062632812544
1042,3042,794,740359008121298944
1043,6166,1778,740214022880927744
1044,18442,5364,739979181916880896
1045,3745,982,739932919620358144
1046,3514,785,739844395122450432
1047,3490,1236,21327861
1048,4975,1487,739606132583456768
1049,36363,19187,739544071010713604
1050,6582,2633,739485614966472704
1051,106801,52635,739238016737267712
1052,89,6,358972768
1053,3494,1042,738885039132401664
1054,3034,718,738883339164192768
1055,4691,1392,738537488050847744
1056,2999,737,738402403196796928
1057,3960,1103,738184431987351552
1058,8049,3023,738166379505848322
1059,2276,581,738156281941262337
1060,4820,1601,737825997765107712
1061,9238,3161,737800291471392769
1062,4624,1192,737678682714693632
1063,9416,4040,737445868014444545
1064,3315,728,737322732686323712
1065,13479,6724,737310236135043073
1066,3866,1537,736736122429014017
1067,16287,6630,736392552031657984
1068,3651,1110,736365798558728192
1069,7467,2533,736225169967091712
1070,7224,2694,736010860062248961
1071,3288,1032,735991939804200964
1072,3720,1005,735648574982246401
1073,5645,2134,735635075396599808
1074,12013,4531,735274957656215553
1075,3053,801,735256011242541056
1076,2873,876,735137021832888320
1077,2537,471,734912253380567040
1078,11527,5739,734787682270871557
1079,2312,487,734776349148094464
1080,1373,353,411747743
1081,3297,714,733828109590532096
1082,3383,921,733822298390548480
1083,2876,851,733481999936032768
1084,3864,1135,733460077437296640
1085,49226,15454,733109473259085826
1086,2223,481,732732179730554882
1087,3286,794,732726047838507009
1088,3351,712,732585876857835521
1089,7415,2274,732375209307705344
1090,13657,4861,732005607704649728
1091,3214,899,731285267307364353
1092,3541,1140,731156013890428928
1093,5627,1781,730924639128584192
1094,4453,1906,730573372497772545
1095,3195,937,730427195684999168
1096,3481,956,730211842690162689
1097,4435,1700,730196697196822528
1098,3708,1009,729854727480086528
1099,1599,338,729838572744912896
1100,3645,1122,729823553781108736
1101,5304,2082,729463699031916544
1102,1735,287,729113512279150593
1103,2881,736,728986347021565952
1104,4279,1535,728760633324351488
1105,2534,614,728751174258708481
1106,3053,945,728653941983072256
1107,4488,1820,728409944555401216
1108,3418,875,728387158260723712
1109,3923,1080,728046957697052672
1110,4150,1507,728035330755047425
1111,3783,989,728015541730869248
1112,2718,573,727685666293751812
1113,5374,1584,727644511996776449
1114,4098,1079,727524751036526594
1115,3060,670,727314408490168320
1116,2819,744,727286322952441857
1117,3586,1238,727175367849549825
1118,3320,1194,727155742655025152
1119,6284,2198,726935081290452993
1120,3525,1365,726887073358159872
1121,3299,911,726828212261629952
1122,4072,1042,726224894078406657
1123,6514,2410,725842282449125380
1124,3841,1240,725786708017553410
1125,4788,1603,725729306392027137
1126,1300,3625,85361349
1127,3436,1165,724983740980690944
1128,2148,566,724771676257284096
1129,4861,1508,724405714131795968
1130,3973,1615,724049844495605761
1131,2451,512,724046330591645696
1132,3827,1387,724004596214038529
1133,3583,1123,723912928282300416
1134,7029,2636,723688327916998657
1135,2785,812,723673152451149824
1136,4857,1685,723179713569521664
1137,3761,1428,722974578855804928
1138,4584,1492,722613344872505345
1139,4215,1640,721503152168681472
1140,2342,551,721001172476137472
1141,2860,698,720785400575455232
1142,2250,564,720775341267148802
1143,3783,1355,720415104408399872
1144,5856,2259,720389936612913153
1145,2618,872,720340697887457281
1146,3549,1015,720059469649022976
1147,4563,1813,720043168729862144
1148,4473,1589,719991136241082368
1149,4171,1293,719704480703361024
1150,4640,1707,719551372954365953
1151,2598,686,719367753803698176
1152,4090,1117,719339452099911682
1153,3177,854,719332505971724289
1154,3199,984,718971861124521984
1155,4797,1580,718939234342674432
1156,17304,7204,718631494844080128
1157,2253,427,718613299022180352
1158,2241,920,718540625512165377
1159,2501,474,718459997370335232
1160,4497,1375,718454723171459074
1161,1759,446,89084561
1162,3560,912,718234610254143489
1163,2266,542,717841792524222464
1164,2632,985,717790026537517056
1165,5304,1657,717537679412486144
1166,1475,405,717428917016076293
1167,2886,756,717421791472431106
1168,5789,1733,717047453128790017
1169,2972,867,717009356240384000
1170,3960,1048,716802957069697028
1171,7738,1457,716791134920552448
1172,1132,2329,716637042646523904
1173,11969,5299,716447146686459905
1174,2190,189,716439112555823104
1175,2553,962,716285498407456768
1176,6239,1702,716080861125292034
1177,2928,792,715928416713895936
1178,3408,1282,715758151270801409
1179,4277,1524,715733232809955329
1180,2552,511,2151232262
1181,3605,1160,715696738036744192
1182,3961,1441,715680780459098112
1183,5028,1408,715360342210166784
1184,2788,621,715342457676890113
1185,2202,585,715220173247131650
1186,4743,1682,715200615434031105
1187,3811,1104,715009744965120000
1188,3423,931,714982297112612864
1189,6738,3829,714962719905021952
1190,3806,1277,714957616947052546
1191,3012,894,714631568564813824
1192,3337,827,714606006421028867
1193,2448,1006,714485234495041536
1194,2815,667,714258253283213313
1195,3022,757,714251577813504000
1196,2111,796,714214106660741120
1197,3996,1277,714141403652231168
1198,3038,720,713919455693287424
1199,1747,483,1463245245164843010
1200,2609,660,713900595745275905
1201,4454,1237,713761188442677248
1202,4090,1184,713411058820460546
1203,6637,2586,713177538751774721
1204,4080,1328,713175901853319168
1205,17510,6071,712809014606827520
1206,11294,4500,712717831029202944
1207,3818,1097,712668618841042948
1208,4898,1415,712438152884043776
1209,221,110,4196983835
1210,3450,930,712097427059306497
1211,2705,811,712092738334941184
1212,3011,434,712085607170883584
1213,2073,567,712064997715791875
1214,0,120,783214
1215,7409,2089,711968119305211904
1216,2612,906,711743773672394752
1217,8069,3683,711732672607821824
1218,30212,16577,711694754292109313
1219,3542,819,711652646256517120
1220,3320,1015,711363817834295296
1221,3043,676,711306672371847168
1222,2736,559,711008011691683840
1223,4210,1258,710997081670823936
1224,2347,610,710844577050206208
1225,2465,476,710833110598848513
1226,2135,512,710658682619617280
1227,4423,2150,552875354
1228,4170,1696,710588915867099136
1229,2197,668,710296729921429505
1230,1993,478,710283263395246080
1231,4139,1137,710272293939879938
1232,2191,1012,710269104096153601
1233,2677,808,710153175412543488
1234,2513,799,710140968360665088
1235,5020,1778,710117006981341184
1236,3219,992,709918790847492096
1237,607,92,709901249051754496
1238,3227,1086,709852841964396544
1239,3251,1070,709566161864826882
1240,3014,974,709556945439617027
1241,1385,219,709519225661091845
1242,2021,517,709449595638706176
1243,2420,616,709409441024581632
1244,2202,520,709225114588549120
1245,11399,5169,709207338792525824
1246,2262,589,709198376978522112
1247,1851,608,709179584944730112
1248,1873,363,709158324613324805
1249,4317,1476,709042081084391424
1250,1667,592,2388200898
1251,2739,801,708845814165192704
1252,1548,448,708834245947559936
1253,15208,6239,708810903379005440
1254,2532,737,708738135744757760
1255,2332,638,708711077455011842
1256,2337,616,708479597491388418
1257,2849,729,708469903859306500
1258,14642,9042,708400866336894977
1259,3299,1198,708356456928649216
1260,2186,676,708349462943498240
1261,3981,1412,708149338376171520
1262,3092,784,708130917802450944
1263,2473,896,708119483462905857
1264,1796,501,708109384879046656
1265,4059,1747,3314412012
1266,2863,1013,707995806666768384
1267,45,2,2319108198
1268,2481,866,707969786605670405
1269,3007,871,707776912765132800
1270,2287,554,707741510117101568
1271,3725,2197,707738799544082433
1272,3121,915,707693564902428672
1273,2351,781,707629649552134146
1274,15560,5707,707610936765390848
1275,2067,632,707420564403658752
1276,2112,543,707411927010582529
1277,3210,1144,707387669630881792
1278,3005,974,707377090396626948
1279,2281,577,707315908499415040
1280,2576,707,707297296074072065
1281,2396,619,707059520279810048
1282,2014,716,707038182748119040
1283,3724,1220,707020843742838786
1284,2109,538,707014226158751746
1285,13406,7103,1311415097537884160
1286,1881,521,706901753699155968
1287,3022,890,706681899490680832
1288,2345,982,706644797256241152
1289,1981,580,706593029277294592
1290,3184,1286,706537990542254082
1291,2870,929,706516523993731073
1292,3163,841,706346354252095488
1293,19502,7116,706310002273869824
1294,1566,434,706290925690097664
1295,2513,847,706265991110590465
1296,3574,2397,706165920281075712
1297,4714,1445,706166462331920384
1298,1354,343,706153300320784384
1299,2858,661,705975037652836353
1300,2919,795,705970342242729984
1301,2174,494,705898672375132160
1302,1787,466,705786528321044482
1303,2907,1026,705591886233235456
1304,2735,823,705475939698868224
1305,4058,1456,705442513113522177
1306,3502,1515,705428418666635264
1307,2767,676,705239205698531328
1308,2372,712,705223427129409536
1309,1954,472,705102425103839232
1310,2012,556,705066010735464451
1311,3957,1014,704871447097905152
1312,2066,476,704859541930962945
1313,4688,1363,704847907636305920
1314,2446,895,704819829430218752
1315,6117,2617,704761116849774592
1316,2654,901,704499780106493952
1317,687,71,28785486
1318,3143,978,704480327234953220
1319,7320,3225,704364642517262336
1320,1442,313,704347313985228800
1321,1384,411,1473500501828259840
1322,1711,519,704113287844098048
1323,2690,841,704054834471833603
1324,1700,404,703774235978817536
1325,3008,1018,703769060060884992
1326,2357,600,703631691173269505
1327,3539,1379,703611476301516800
1328,3488,1217,703424980705538048
1329,2253,623,703407224702414850
1330,3213,1026,703382800452493312
1331,1761,344,703356390035714048
1332,1826,494,703268508835176448
1333,6799,2796,703079038101929984
1334,24296,11284,703041942922383361
1335,2366,650,702932120042397696
1336,1478,411,2595631677
1337,2971,963,702684938378874880
1338,2015,506,702671112556158976
1339,11305,3128,702598091703250944
1340,2637,864,702539494201782274
1341,2928,1384,353976298
1342,3018,948,702321133908054017
1343,2276,694,702276744527618049
1344,4382,1222,702217432463708160
1345,3151,888,701981383707725824
1346,3535,927,701952810871435266
1347,3239,1254,701889181371465729
1348,3111,1503,701805642395348998
1349,1921,415,701601582807445506
1350,2573,837,701570466310397952
1351,2445,549,701545177110937600
1352,11254,4626,701214695424991232
1353,2035,509,700890380988981249
1354,2393,555,700864147752402944
1355,2267,449,700847557816295424
1356,2250,855,700796971284635648
1357,20981,8412,700747775256821764
1358,2386,720,700518050383028224
1359,2099,521,700505126490886144
1360,3775,1622,700462006156054530
1361,2424,652,700167508985298945
1362,2050,607,700151417617694720
1363,6905,2427,700143743228207110
1364,2444,611,700062708859666432
1365,1912,528,700029279581708288
1366,3026,1198,700002054861889536
1367,2769,846,699801805379735552
1368,2055,469,699788867692531712
1369,2498,1104,699779623626870785
1370,1799,538,699775876779663360
1371,9433,4147,699691737665642497
1372,5497,2394,699446858545020928
1373,2024,464,699434513307471874
1374,1250,287,699423667558731776
1375,1927,569,699413904074665988
1376,1745,391,699370841985851393
1377,2890,783,699323436762603521
1378,2081,561,699088574608707585
1379,2253,570,699079599976771585
1380,2709,1076,699072391083880449
1381,3419,1614,699060279947165696
1382,2397,1088,699036651171897344
1383,3073,876,698989023348576256
1384,2478,824,698953792398692352
1385,2332,553,698907962606292992
1386,2262,616,698710700634591234
1387,1323,335,698703472636641280
1388,1199,312,380031561
1389,2146,558,698549703420612608
1390,1702,394,698355656588447745
1391,2072,868,116376470
1392,4391,1793,698262609242492930
1393,15488,5438,698195403653705729
1394,2585,674,698178914674458625
1395,1409,305,697995509609402369
1396,3010,1167,697990414305984512
1397,2194,613,697943103282393088
1398,2772,1054,697881447554613248
1399,1597,497,697630435728322560
1400,2890,921,697616761932283904
1401,2767,1131,697596416638787586
1402,1882,452,697575475464417280
1403,1872,990,697516214579523584
1404,2231,598,697482920076951552
1405,3161,1267,697463021304750083
1406,4339,1712,697270435977818113
1407,3035,900,697259367968739328
1408,2842,1052,697255089266933760
1409,2324,615,697242246874296320
1410,2912,933,696900198681989122
1411,2165,615,696894886692331521
1412,4436,1625,696886248611381248
1413,2254,636,696877972649807873
1414,1370,328,696754874445230081
1415,1886,833,1246131417454505984
1416,2169,583,696713823303135232
1417,3629,1561,696518437233913856
1418,1133,127,696490539101908992
1419,2303,925,696488707105386500
1420,2921,1050,696405977432748032
1421,1772,584,696100768806522880
1422,2754,1051,695816820624912384
1423,2914,706,695794756677410817
1424,1706,664,695767665437233153
1425,4189,1890,695629772496465921
1426,4085,1649,695446411954012160
1427,7973,3234,695409457417707521
1428,3329,1295,695314741183516673
1429,2448,549,695095415818096640
1430,2600,990,695074323816669184
1431,1473,527,1200142895363186690
1432,2428,715,695051050697539585
1433,2490,817,694925794720792577
1434,2532,834,694905854068285440
1435,32944,13051,694669716326072320
1436,1386,250,694356670072373248
1437,1877,539,694352832733040641
1438,1459,431,184910040
1439,1817,449,694329663192195076
1440,3810,1848,694206563263848448
1441,2704,842,694183359854018562
1442,3134,923,694001777612435457
1443,1730,357,693993230313091072
1444,1619,328,693942347109928960
1445,2473,517,693647886148567040
1446,1264,115,693644216740769793
1447,2345,376,693642227030085632
1448,2256,719,693629966060228610
1449,1415,336,693622654595571712
1450,4651,1775,693590840128770048
1451,1514,222,1198988510
1452,1622,565,693486485266247680
1453,3081,1120,693280713496469504
1454,2196,731,693267061318012928
1455,2041,452,693262842930159616
1456,2648,669,693231800538148864
1457,7252,2890,693155678760931330
1458,1557,549,267317404
1459,1698,404,693095429051932672
1460,2492,696,692919138839326722
1461,2231,790,692905856917180416
1462,1612,536,692901591318294528
1463,2077,713,692894221984903170
1464,2655,795,692828155242004480
1465,6266,3293,692752274041507842
1466,4028,1392,692568911158489088
1467,2900,1232,692535299021340674
1468,1695,368,692530544530296832
1469,1366,197,692423280028966913
1470,8647,3131,692417305561686016
1471,2331,743,692186996341628929
1472,1970,718,692158336909852672
1473,1509,353,692142771344400384
1474,3112,1130,692041934689402880
1475,2670,869,692017283690995713
1476,3643,1489,691820329321287680
1477,7479,3820,691793053716221953
1478,2595,884,691756951399591936
1479,1794,459,691675641209589761
1480,2196,500,691483034810474496
1481,3722,1019,691459697358934016
1482,2430,750,691444863414439936
1483,17805,6896,691416861947379712
1484,2378,599,691321897217191936
1485,2755,792,691096572814176256
1486,1603,305,691090043692322820
1487,5440,2608,690989312272396288
1488,3307,1112,690959636103577600
1489,3764,1745,690938889876410368
1490,3019,905,690932565696483328
1491,3489,1149,690735878365315073
1492,1994,465,690728920233218049
1493,2145,744,690690667417354240
1494,1198,248,690649985252220930
1495,278,14,467036706
1496,1779,546,690597153803149313
1497,1740,406,690400359613865984
1498,2964,759,690374413078958080
1499,2442,789,690360446273110016
1500,1365,461,4562495293
1501,1537,369,690248557182488576
1502,2577,922,690021988220456960
1503,2295,659,690015570461376513
1504,3380,1533,690005054112284675
1505,1303,328,689999372554207232
1506,1347,404,689993469801164801
1507,1262,407,689977549053673473
1508,2253,622,689905475991646208
1509,2790,1043,689877678846001154
1510,2012,688,689835959928635392
1511,2993,850,689661959805906944
1512,9509,3462,689659367294136321
1513,2039,579,689623654657826819
1514,10737,5005,689599051189391361
1515,1895,403,689557528733163520
1516,3120,1294,689517477928292354
1517,2066,845,689289176076959744
1518,3010,1004,689283815399927809
1519,1820,638,689280867391254530
1520,1051,225,689275256180183040
1521,2344,972,2243029806
1522,2853,895,689154306549792769
1523,1862,454,689143357063475200
1524,2490,772,688916187321864196
1525,1940,706,688908927027810304
1526,1919,710,688898152519323649
1527,2058,618,688894059750883329
1528,1272,321,688828550535901190
1529,886,168,688804831675461632
1530,2048,604,688789753932722176
1531,2394,626,688547202457858048
1532,2146,657,688519168061091840
1533,8519,4074,688385255020036098
1534,2074,751,497908906
1535,1976,527,688179431681036292
1536,2603,696,688116647345848321
1537,1593,322,688064156361072640
1538,5009,2247,417269681
1539,2514,1007,687826834726195200
1540,2279,862,687818498882551808
1541,2196,656,687807796000243712
1542,1614,594,687732144991551489
1543,2238,764,687704170560749568
1544,1800,469,687664822905778177
1545,1753,527,687494643500515329
1546,1473,221,687480736518111232
1547,1824,481,687476249128734720
1548,1906,490,687460500490338305
1549,1744,551,687399393394311168
1550,18607,8323,687317297157935104
1551,3998,1726,687312369295486976
1552,4963,2047,687127922726039555
1553,2013,460,687124481781927936
1554,5346,2225,687109919556956160
1555,2167,870,687102703005265921
1556,2072,551,687096050230820864
1557,7973,2899,686947095916363777
1558,3234,1254,686760001961103360
1559,3193,1314,686749394683691008
1560,3792,1087,686730987418550272
1561,2604,729,686683039674531840
1562,3406,1237,686618344242442241
1563,1748,490,686606059734216705
1564,1588,630,686394059078897668
1565,3003,791,686386513144377345
1566,2043,514,686377054594441218
1567,1993,597,686358343338844161
1568,3705,1519,2252694938
1569,2062,665,686050200440451072
1570,1059,103,686035780142297088
1571,2832,1035,686034020262625280
1572,2273,363,686007910048989185
1573,1676,562,686003200739115008
1574,1931,477,685973228901261312
1575,1494,533,685943751555051520
1576,6881,2580,685906717385854977
1577,1884,110,685681090388975616
1578,2178,507,685667374155075584
1579,2967,1330,2594027781
1580,2682,694,685641966403645440
1581,30304,14078,685547930707750912
1582,2800,1043,685532287132430340
1583,8657,3571,685325091882799104
1584,2437,578,685321578897354753
1585,3023,942,685315229488680960
1586,1919,395,685307443652472833
1587,2831,1070,685268746391273473
1588,2135,588,685198908713267200
1589,3773,1272,685169266828685312
1590,2214,326,684969860808454144
1591,6282,2804,684959791626727424
1592,2962,944,684940035184001024
1593,3209,417,684926877937487872
1594,3212,1320,684914653630173184
1595,1715,463,684902175449939968
1596,1917,722,684880611673292800
1597,32269,19615,684830982659280897
1598,2512,899,684800218777321474
1599,8164,3164,684594884913836032
1600,3804,1274,684588130326986752
1601,2753,1101,684567534276853761
1602,2432,852,684538367950872576
1603,3556,1069,684481069622673408
1604,1812,502,684460065332445184
1605,7466,2939,684241624206045185
1606,1137,183,684225739852492800
1607,3505,1238,684222770729893889
1608,1980,943,684200328540098561
1609,1757,453,684195074750599168
1610,3209,1046,684188780455170048
1611,1863,592,684177692749639681
1612,2735,1367,684147889187209216
1613,1858,425,684122864098885634
1614,3777,1293,684097750632411136
1615,3510,1017,683857914461839360
1616,1789,315,683852572600459264
1617,2409,850,683849926879494144
1618,2405,1017,683834825250320385
1619,2578,969,683828594020200448
1620,3065,1218,683773435294515200
1621,5959,2992,683742666396426240
1622,6771,2604,683515932363329536
1623,2923,872,683498316290637824
1624,2442,901,683481223382052864
1625,2238,620,683462766443802624
1626,3571,1455,683449687257559040
1627,7032,2172,683391846228357120
1628,2661,822,683357941668392967
1629,2639,931,683142548005777412
1630,3138,814,683111392338034688
1631,1992,587,683098811808518144
1632,1852,517,683078878106005505
1633,1995,666,683030059720916992
1634,33686,14821,682962022129135616
1635,1625,154,682808988178739200
1636,2276,1015,682788433895489537
1637,1399,398,682750531614445569
1638,1211,333,682697175697088514
1639,2806,987,682662408112975876
1640,1899,534,682638783267889155
1641,3174,1042,682429474584018946
1642,6949,1584,682406696551985154
1643,2063,595,682393897700474880
1644,1535,423,682388986111913984
1645,2811,883,682303730440601600
1646,3796,1077,682259518139555840
1647,2959,1036,682242687110672384
1648,16735,8847,682088079302213632
1649,4530,1525,682059648447438848
1650,2944,845,682047323002810373
1651,6041,1788,682031998756470785
1652,2856,1365,682003173041549313
1653,2590,917,681981160138895360
1654,2265,744,681891446547427328
1655,11779,3679,681694081152516096
1656,1628,399,681679500770414592
1657,2411,819,681654055031189505
1658,1725,416,681610777703387137
1659,3241,1172,681579814340456449
1660,13131,5185,681523166406164481
1661,1515,246,681340665377193984
1662,8542,3692,681339442087497728
1663,2403,671,681320179880443904
1664,3589,1618,681302357297229824
1665,2950,852,681297367627395075
1666,2957,993,681281653780656128
1667,1331,235,681261544890576896
1668,1351,469,681242414783201280
1669,2230,436,681231097963921409
1670,3403,1332,681193441674551296
1671,2203,583,680970791404605441
1672,4203,1816,680959103779368960
1673,2921,935,680940240811474944
1674,1907,391,680934975001227264
1675,2207,562,680913431944245248
1676,1610,323,680889641415872512
1677,3174,1182,680836369753739264
1678,1971,607,680805554198020098
1679,2181,739,680801737658265600
1680,2599,937,680798406277599232
1681,2407,622,680609277350821889
1682,3293,1186,680583886422831105
1683,3877,1728,680497759183597569
1684,1571,438,680494717491085312
1685,2341,668,680473002811744256
1686,1320,438,680440290977693696
1687,1356,260,680221462859542528
1688,2578,1041,680206691359715328
1689,1972,440,680191245453537280
1690,3551,1390,680176161213779968
1691,2134,669,680161093025697792
1692,3305,1556,680145966133981184
1693,2109,854,680130874835337216
1694,2491,822,680115813882408961
1695,3293,1244,679944180743954432
1696,11707,8120,680081458753605632
1697,2379,771,679935050679468032
1698,1787,575,679877054611894272
1699,2011,595,679872969355714560
1700,2243,553,679862116216651776
1701,2605,1098,679854718617817088
1702,2182,686,679844486353059841
1703,33052,12529,679828437910089729
1704,2851,991,679777881363329024
1705,1908,713,679736205899100160
1706,1988,746,679729589501865985
1707,1534,425,679722011451604992
1708,4356,1877,679530275207016450
1709,2420,648,679527796289474560
1710,3063,1142,679511347441328128
1711,2903,1331,679503367408889856
1712,1915,578,679475944860459008
1713,29292,16934,679462815506296832
1714,2155,1071,679405845277462528
1715,19364,7216,679158360810352640
1716,2549,919,679148757628399616
1717,2691,1032,679132430461239296
1718,5413,2300,679111114081370114
1719,15442,7180,679062609438445568
1720,2051,585,679047479124455425
1721,2587,1092,679001094530465792
1722,2062,1014,678991763986624512
1723,1498,408,678969221598973953
1724,2348,817,678800275839311872
1725,3155,1024,678798260958441472
1726,2569,819,678774916997582848
1727,3215,1222,678767129399726082
1728,1477,413,678764509826281472
1729,6464,2918,678755229639151616
1730,3388,1484,678740029439614976
1731,5111,2177,678708137298427904
1732,2595,1311,678675831426797568
1733,1874,359,678643449407541248
1734,3648,1370,678446146176593921
1735,4985,2263,678424305764589568
1736,3815,1606,678410205395308544
1737,73200,28462,678399528077250560
1738,1451,373,678396790178258944
1739,1708,380,678389021215707136
1740,2230,821,678380231556595712
1741,1570,472,678341071122784256
1742,1180,222,678334491241377793
1743,10386,5470,678278583370911744
1744,1446,327,678255458960859137
1745,1739,340,678023323247357953
1746,12336,5605,678021110609412096
1747,3130,1521,677961670166224897
1748,1215,364,677918521637097472
1749,4383,1836,677895096763854848
1750,2781,874,677716509234487297
1751,3103,1285,677700000441360384
1752,1116,286,677698398770888704
1753,2250,751,677687590175252480
1754,3025,1345,677673978874433536
1755,1769,840,677662334756761600
1756,1704,725,677644010865999872
1757,1932,598,677573736200052737
1758,1187,409,677565708809695232
1759,2215,1012,677557553648242688
1760,6304,3282,677547920938373125
1761,963,204,677530062560841728
1762,2755,1545,677335745548390400
1763,1224,250,677334608892030978
1764,986,207,677331497041461248
1765,3325,1338,677328876637302784
1766,1496,469,677314798338621440
1767,1111,354,677301027595530240
1768,1794,636,677269275850219520
1769,3197,1461,677228864888823810
1770,2475,807,677187290628780032
1771,2523,949,676975524699336704
1772,2020,719,676957802976419840
1773,1180,348,676949624503013376
1774,1952,771,676948231155277824
1775,1573,326,676946858959327232
1776,1869,665,676942415815712771
1777,11590,4416,676936535535656961
1778,2689,1611,676916996760600576
1779,2051,646,676897528592392192
1780,1883,623,676864493910028289
1781,20651,13725,676821953035005952
1782,1652,599,676819644326506496
1783,1302,379,676811739476967424
1784,4504,1796,676776408941662209
1785,2611,854,676617499136409600
1786,984,176,676613902327762944
1787,1720,386,676606781406212100
1788,1037,339,676603389325672448
1789,4122,1883,676593408224403456
1790,838,110,676590572941893632
1791,2076,696,676588338652930048
1792,1074,251,676582950259965952
1793,2320,985,676575493756334080
1794,1694,487,676533777246515201
1795,1373,471,676496369692078080
1796,10547,4166,676470631479812096
1797,1559,587,676439996623097856
1798,1261,302,676430925232627713
1799,1890,483,676263568602324992
1800,1089,249,676237351492960256
1801,70670,27647,676219682148499456
1802,1569,516,676215924094029825
1803,2050,915,676191822486577152
1804,1747,585,676146336014667776
1805,1961,1023,676121918416756736
1806,2578,1047,676101885682655232
1807,2668,1245,676098701056577536
1808,1178,389,676089477950021632
1809,1441,506,675898073508421632
1810,1919,761,675891545124421633
1811,2113,839,675888381008683009
1812,3777,1237,675878195854483457
1813,1464,496,675870715636224001
1814,2417,1132,675853058589396992
1815,864,123,675849018447167488
1816,2044,775,675845652761468928
1817,1385,474,675822760556412928
1818,956,206,675820925212823552
1819,9300,3041,675798434532581376
1820,1451,418,675781559312506880
1821,1056,295,675740268751138818
1822,1683,717,675710882740092928
1823,1783,597,675707321759039488
1824,582,85,675706586661195778
1825,1661,361,675534486789103617
1826,1067,329,675531466269286400
1827,936,249,675522395390795777
1828,1146,407,675517812106919936
1829,15511,5202,675501041127936000
1830,2815,1130,675497072129249285
1831,1148,526,675489960972165120
1832,1659,853,675483424052801536
1833,1359,501,675432740347617280
1834,1524,452,675372232026292224
1835,941,192,675362604022386688
1836,29389,14855,675354114423808004
1837,3522,1996,675349367813877760
1838,2482,1127,675334050127544320
1839,3164,1380,675166815044173826
1840,5578,2256,675153368143237120
1841,3345,1496,675149402210701313
1842,841,197,675147100796121089
1843,1052,255,675146530370822144
1844,1911,779,675145464153550848
1845,1163,411,675135144945131520
1846,1732,686,675113795468066816
1847,867,213,675111682683875329
1848,2515,995,675109283521036288
1849,926,274,675047295654756356
1850,2402,1034,675015108200919041
1851,873,200,675006303748665346
1852,1388,406,675003114139852800
1853,1989,951,674999800484368385
1854,759,315,674805331965399040
1855,2687,746,1349149096909668363
1856,2216,950,674793390643482624
1857,982,216,674790484284436480
1858,718,181,674788547291914240
1859,1803,1043,674781757573591040
1860,980,407,674774472939970560
1861,1626,689,674767886842511361
1862,698,200,674764810110820352
1863,1228,382,674754014320402432
1864,1307,399,674752226452094976
1865,1258,464,674743003064438784
1866,432,44,674742531037511680
1867,968,326,674739948218671104
1868,580,80,674737125598752768
1869,1023,411,674690120767918080
1870,1444,565,674670575701348352
1871,808,205,674664748949090304
1872,1281,429,674646386542043136
1873,925,241,674644247564394496
1874,1515,509,674638611350859777
1875,1337,501,674632705875705856
1876,839,86,674606911342424069
1877,5545,1773,674468873001938944
1878,954,314,674447395825049600
1879,985,344,674436896903315456
1880,1280,464,674422297940357120
1881,611,114,674416741997535237
1882,1068,400,674410613875937281
1883,1334,487,674394776565891077
1884,766,280,674372059363983360
1885,502,65,16374678
1886,1250,449,674318003345997825
1887,10118,6011,674307341513269249
1888,13155,5128,674291829689331712
1889,1394,643,674271425029652480
